amfi_code,date,nav,daily_return,excess_return,rolling_sharpe
100016,2022-11-01,448.4277,0.00805426971384171,0.0077963332059052025,-0.47075844678578005
100016,2022-11-02,453.5279,0.011373516845636367,0.01111558033769986,-0.3392872106025026
100016,2022-11-03,455.1164,0.0035025408580156014,0.0032446043500790936,-0.16496707400416372
100016,2022-11-04,452.9791,-0.004696161245782315,-0.004954097753718824,-0.3032120769884658
100016,2022-11-07,457.1295,0.009162453631966772,0.008904517124030264,0.2099515342563609
100016,2022-11-08,457.3685,0.0005228277763740241,0.00026489126843751615,-0.006493677057214349
100016,2022-11-09,460.3808,0.00658615536487539,0.006328218856938882,-0.004365625204994926
100016,2022-11-10,451.9519,-0.018308539365672893,-0.018566475873609403,-0.10353545731252116
100016,2022-11-11,453.9711,0.004467732075028152,0.004209795567091644,0.19390410590379734
100016,2022-11-14,451.6546,-0.005102747729976542,-0.0053606842379130505,-0.16920351999065958
100016,2022-11-15,458.5248,0.015211181287647646,0.014953244779711139,0.2063662301179981
100016,2022-11-16,461.2893,0.006029117727111011,0.0057711812191745026,0.43362956516452544
100016,2022-11-17,462.5046,0.0026345722738418953,0.0023766357659053875,0.8397171573432584
100016,2022-11-18,464.7322,0.004816384528932183,0.0045584480209956745,0.9730537341872162
100016,2022-11-21,460.8957,-0.008255291972452117,-0.008513228480388624,0.8469829612073848
100016,2022-11-22,467.7825,0.014942209267736928,0.01468427275980042,0.9832518190480379
100016,2022-11-23,476.316,0.01824245242179856,0.01798451591386205,1.5064049197633307
100016,2022-11-24,478.216,0.003988948513172108,0.0037310120052356003,1.8233691018814326
100016,2022-11-25,485.221,0.014648192448600605,0.014390255940664098,1.9859569594375537
100016,2022-11-28,483.0407,-0.004493416402010619,-0.0047513529099471275,1.7420455667652943
100016,2022-11-29,479.9044,-0.0064928276230139526,-0.006750764130950461,1.8782955585516585
100016,2022-11-30,480.3253,0.0008770496790611038,0.0006191131711245957,1.7207137516606101
100016,2022-12-01,482.4201,0.004361211037603008,0.0041032745296664995,1.782963978956763
100016,2022-12-02,480.9949,-0.002954271598550773,-0.0032122081064872806,1.5522311389102663
100016,2022-12-05,483.5309,0.005272405175190009,0.005014468667253501,1.647781479655623
100016,2022-12-06,485.0894,0.0032231652620340334,0.0029652287540975256,2.160206567387174
100016,2022-12-07,481.0854,-0.00825414861672924,-0.008512085124665747,2.010788369920531
100016,2022-12-08,483.5409,0.005104083391431091,0.004846146883494583,1.9288081924713252
100016,2022-12-09,487.4889,0.008164769515877524,0.007906833007941016,2.2211995266956084
100016,2022-12-12,488.4785,0.0020299949393718375,0.0017720584314353295,2.315840412245992
100016,2022-12-13,493.7241,0.01073865072874236,0.010480714220805853,2.523438606725771
100016,2022-12-14,488.7036,-0.010168634668633825,-0.010426571176570332,2.896584833744693
100016,2022-12-15,490.9778,0.004653536417575044,0.0043955999096385355,2.7224478888807533
100016,2022-12-16,486.1873,-0.009757060298856701,-0.010014996806793209,2.667849769347198
100016,2022-12-19,481.6822,-0.00926618198377449,-0.009524118491710998,2.373965952333532
100016,2022-12-20,479.2566,-0.005035685354368602,-0.00529362186230511,2.2756957674034783
100016,2022-12-21,475.5366,-0.007762021430690713,-0.00801995793862722,1.9051612934486042
100016,2022-12-22,473.4881,-0.0043077651646582504,-0.004565701672594759,1.7407719060930225
100016,2022-12-23,472.8386,-0.0013717345800242642,-0.0016296710879607722,1.7443990735982409
100016,2022-12-26,476.5883,0.00793019013253149,0.007672253624594981,2.041647633869561
100016,2022-12-27,475.4855,-0.002313946859375249,-0.0025718833673117566,1.8544985624636046
100016,2022-12-28,469.1246,-0.013377695008575441,-0.013635631516511948,1.9129172544591189
100016,2022-12-29,474.1097,0.01062638795748505,0.010368451449548543,1.9896748362827443
100016,2022-12-30,470.8654,-0.006842931076921577,-0.007100867584858085,2.0397738348727246
100016,2023-01-02,470.8644,-2.123749164861799e-06,-0.00026006025710136976,1.827729367307039
100016,2023-01-03,472.9663,0.0044639178498098175,0.004205981341873309,1.8756495174001324
100016,2023-01-04,474.0441,0.002278809293600803,0.0020208727856642953,1.8018956262035102
100016,2023-01-05,478.8877,0.0102176147746591,0.009959678266722593,1.9662561721131673
100016,2023-01-06,481.1631,0.004751427109111361,0.004493490601174853,2.387601089209086
100016,2023-01-09,477.7684,-0.007055196044750689,-0.007313132552687197,2.3874845893388965
100016,2023-01-10,487.2879,0.0199249259683143,0.01966698946037779,2.5970239568167206
100016,2023-01-11,488.3757,0.0022323558619041783,0.0019744193539676705,2.6017172626966634
100016,2023-01-12,487.9931,-0.0007834132615525125,-0.0010413497694890205,2.387273498422274
100016,2023-01-13,492.4132,0.009057710037293498,0.00879977352935699,2.475683659612872
100016,2023-01-16,493.7523,0.0027194640598586783,0.0024615275519221705,2.6998411315687845
100016,2023-01-17,495.7495,0.0040449431830495985,0.0037870066751130907,2.9178983970977224
100016,2023-01-18,507.0277,0.0227497960159313,0.02249185950799479,3.240462852237848
100016,2023-01-19,506.06,-0.0019085742258262428,-0.0021665107337627506,3.6922197226185496
100016,2023-01-20,504.9042,-0.00228391890289692,-0.0025418554108334276,3.381458728694052
100016,2023-01-23,505.6844,0.001545243632356419,0.001287307124419911,3.3255932083779225
100016,2023-01-24,510.7491,0.010015535381356466,0.009757598873419959,3.3036961701709955
100016,2023-01-25,504.268,-0.012689400725326871,-0.012947337233263379,3.321118849801593
100016,2023-01-26,495.8578,-0.01667803628229425,-0.01693597279023076,2.710490454305938
100016,2023-01-27,493.5515,-0.004651131836587052,-0.004909068344523561,2.2702602163384284
100016,2023-01-30,486.7415,-0.013797952189386509,-0.014055888697323016,2.203769596225426
100016,2023-01-31,485.1715,-0.003225531416573224,-0.003483467924509732,1.9956672650238851
100016,2023-02-01,487.5779,0.004959895624536914,0.004701959116600406,2.082056298737218
100016,2023-02-02,484.0122,-0.007313087816326336,-0.007571024324262844,2.216464050460563
100016,2023-02-03,478.2065,-0.011994945581950245,-0.012252882089886752,1.8557318742775057
100016,2023-02-06,478.7459,0.0011279645927020354,0.0008700280847655274,1.726956477636085
100016,2023-02-07,482.6505,0.008155892301114243,0.007897955793177735,1.9825565326572034
100016,2023-02-08,475.7347,-0.014328794852590088,-0.014586731360526595,1.4667198041150327
100016,2023-02-09,479.4358,0.007779756238088131,0.007521819730151623,1.9222382238792988
100016,2023-02-10,483.1532,0.007753697158201511,0.007495760650265003,2.354150860622386
100016,2023-02-13,487.4872,0.008970239667252411,0.008712303159315904,2.4903115601096517
100016,2023-02-14,493.0082,0.011325425570148262,0.011067489062211755,2.684905139972014
100016,2023-02-15,502.9354,0.020135973397602758,0.01987803688966625,3.140707773002905
100016,2023-02-16,501.6171,-0.002621211392158984,-0.002879147900095492,2.941414397828987
100016,2023-02-17,502.3612,0.001483402380022536,0.001225465872086028,2.8705739538516175
100016,2023-02-20,500.7778,-0.0031519153947398015,-0.0034098519026763093,2.6525658257185736
100016,2023-02-21,501.045,0.0005335699785413706,0.0002756334706048626,2.6749322811790504
100016,2023-02-22,508.1265,0.014133461066371256,0.013875524558434748,2.811143242266173
100016,2023-02-23,502.3938,-0.011282033115769474,-0.011539969623705982,2.632356847733388
100016,2023-02-24,498.8505,-0.007052833852646989,-0.007310770360583497,2.1667956338833196
100016,2023-02-27,505.2068,0.012741893613417155,0.012483957105480647,2.535285040913913
100016,2023-02-28,510.0352,0.009557274367645086,0.009299337859708578,2.3871638878250447
100016,2023-03-01,508.6667,-0.00268314814350068,-0.0029410846514371877,2.314859628137879
100016,2023-03-02,512.7785,0.008083485708814786,0.007825549200878279,2.7288183487686672
100016,2023-03-03,514.5893,0.0035313493057917977,0.00327341279785529,2.568178241551092
100016,2023-03-06,521.7123,0.013842106705289181,0.013584170197352674,2.784383961047098
100016,2023-03-07,522.3246,0.0011736353541980105,0.0009156988462615024,2.6547901109393526
100016,2023-03-08,527.3425,0.009606861327228211,0.009348924819291704,2.625368876458423
100016,2023-03-09,540.0526,0.024102172686631507,0.023844236178694998,2.9347780885131636
100016,2023-03-10,543.1889,0.005807397279450122,0.005549460771513613,3.1443666861910384
100016,2023-03-13,543.7057,0.0009514185580743462,0.0006934820501378381,2.9954109480970343
100016,2023-03-14,547.4632,0.006910907867988314,0.006652971360051806,3.114977605368933
100016,2023-03-15,545.984,-0.0027019167681041623,-0.00295985327604067,2.9344687976269657
100016,2023-03-16,557.892,0.02181016293517768,0.02155222642724117,3.7216889648824956
100016,2023-03-17,559.067,0.002106142407491074,0.001848205899554566,3.676825630855374
100016,2023-03-20,558.0108,-0.0018892190023735989,-0.0021471555103101067,3.7490633139966087
100016,2023-03-21,554.1991,-0.006830871373815661,-0.0070888078817521695,3.3384147437700684
100016,2023-03-22,559.8766,0.010244513208339745,0.009986576700403238,3.409249123138196
100016,2023-03-23,564.466,0.008197163446373557,0.00793922693843705,3.5094608505608686
100016,2023-03-24,562.2856,-0.003862765870752072,-0.00412070237868858,3.3332258770306793
100016,2023-03-27,565.443,0.005615295856767233,0.005357359348830725,3.627917855684446
100016,2023-03-28,558.258,-0.012706851088438498,-0.012964787596375005,3.0735662608891046
100016,2023-03-29,559.4579,0.0021493646306904868,0.0018914281227539788,2.8113720377080305
100016,2023-03-30,561.9861,0.0045190174274059025,0.004261080919469394,2.8214002739185324
100016,2023-03-31,570.8065,0.015695050108890607,0.0154371136009541,2.8365726475784103
100016,2023-04-03,567.2319,-0.00626236736967789,-0.0065203038776143986,2.796379363748615
100016,2023-04-04,561.1622,-0.01070056179844614,-0.010958498306382647,2.6963137133845905
100016,2023-04-05,557.0355,-0.007353845287512262,-0.00761178179544877,2.5198020682708724
100016,2023-04-06,550.7921,-0.011208262310032246,-0.011466198817968754,2.191288595067165
100016,2023-04-07,557.6109,0.012379988747115211,0.012122052239178704,2.4724300277535574
100016,2023-04-10,565.5706,0.014274649222244307,0.0140167127143078,2.62046726692386
100016,2023-04-11,567.4627,0.0033454709279443495,0.0030875344200078417,2.622736073493473
100016,2023-04-12,573.9037,0.011350525770239983,0.011092589262303476,2.9991966721292145
100016,2023-04-13,574.8786,0.0016987170495676995,0.0014407805416311915,2.936075069452714
100016,2023-04-14,574.693,-0.0003228507723196383,-0.0005807872802561463,2.7802309305452337
100016,2023-04-17,573.3032,-0.002418334658678689,-0.002676271166615197,2.6918675864582697
100016,2023-04-18,572.031,-0.002219070118569033,-0.002477006626505541,2.4547358057163646
